talk_id,WC,comment_num,duration,talk_event,film_date,main_speaker,published_date,view_count
1415,1411,169,608,TEDGlobal 2012,2012-06-22,Ellen Jorgensen,2013-01-15,1164723
1416,1702,846,577,TEDxMidAtlantic,2012-10-27,Cameron Russell,2013-01-16,19787465
1417,2244,93,779,TEDxGlasgow,2012-03-04,Richard Weller,2013-01-17,1042284
1418,1886,659,773,TEDxBeaconStreet,2012-11-17,Colin Stokes,2013-01-18,4146987
1419,1676,120,713,TEDxWomen 2012,2012-12-01,Janine di Giovanni,2013-01-22,939074
1420,3093,818,1066,TEDxMidAtlantic,2012-10-26,Colin Powell,2013-01-23,1485801
1421,1649,73,701,TEDxBeaconStreet,2012-11-17,Steven Schwaitzberg,2013-01-24,497489
1422,2235,800,959,TEDxRainier,2012-11-10,Leslie Morgan Steiner,2013-01-25,3846779
1423,2056,144,740,TEDSalon London Fall 2012,2012-11-08,Wingham Rowan,2013-01-28,1058852
1424,2604,143,1008,TEDxBeaconStreet,2012-11-17,Mitch Resnick,2013-01-29,1725064
1425,2919,411,1098,TEDxWomen 2012,2012-12-01,iO Tillett Wright,2013-01-30,2679698
1426,1254,103,526,TEDxSummit,2012-04-22,Fahad Al-Attiya,2013-01-31,1412688
1428,995,93,588,TEDxWomen 2012,2012-12-01,Zahra' Langhi,2013-02-04,525297
1429,1861,312,680,TEDxBeaconStreet,2012-11-17,Tyler DeWitt,2013-02-05,1489438
1430,1248,249,482,TED2012,2012-03-02,Cesar Kuriyama,2013-02-06,1666552
1431,467,210,186,TEDGlobal 2012,2012-06-26,Lee Cronin,2013-02-07,987709
1432,1689,99,942,TEDxThessaloniki,2012-05-12,Edi Rama,2013-02-08,595537
1433,1038,166,576,TEDxWomen 2012,2012-12-01,Shabana Basij-Rasikh,2013-02-11,932561
1434,880,122,410,TEDxDelft,2012-10-05,Erik Schlangen,2013-02-12,984382
1435,1833,301,850,TEDxZurich 2012,2012-10-25,James B. Glattfelder,2013-02-13,2533881
1436,3042,473,1150,TEDSalon NY2013,2013-02-11,Esther Perel,2013-02-14,10524043
1437,2772,158,1017,TEDxSeoul,2010-07-24,Young-ha Kim,2013-02-15,1841716
1438,2335,206,895,TEDMED 2012,2012-04-11,Miguel Nicolelis,2013-02-18,1229865
1439,2140,342,733,TEDGlobal 2012,2012-06-23,Keith Chen,2013-02-19,1642461
1440,3225,162,1089,TEDxPortofSpain,2012-12-12,Afra Raymond,2013-02-20,824898
1441,2979,145,1187,TEDGlobal 2012,2012-07-14,Andreas Schleicher,2013-02-21,699088
1442,2767,137,955,TEDxCaltech,2013-01-18,Michael Dickinson,2013-02-22,1555722
1443,3122,117,1080,TEDSalon NY2013,2013-02-11,Bruce Feiler,2013-02-25,1403668
1445,3229,548,1351,TED2013,2013-02-26,Sugata Mitra,2013-02-27,2895821
1446,1906,279,761,TED2013,2013-02-26,Jennifer Granholm,2013-02-28,745252
1447,1940,838,827,TED2013,2013-02-27,Amanda Palmer,2013-03-01,9006600
1448,2626,1586,1339,TED2013,2013-02-28,Allan Savory,2013-03-04,4191678
1449,1240,205,518,TED2013,2013-02-26,Edith Widder,2013-03-05,3773245
1450,1433,1413,645,TED2013,2013-02-28,Ron Finley,2013-03-06,3005687
1451,2356,208,916,TEDxMidAtlantic,2012-10-26,Kakenya Ntaiya,2013-03-07,2460131
1452,1939,720,723,TED2013,2013-02-28,Shane Koyczan,2013-03-08,5316753
1453,2993,1451,1134,TED2013,2013-03-01,Dan Pallotta,2013-03-11,4259204
1454,2379,212,925,TEDxCaltech,2013-01-18,David Anderson,2013-03-12,1342510
1455,2647,400,1104,TED2013,2013-02-26,Stewart Brand,2013-03-13,1939539
1456,1783,361,837,TED2013,2013-02-26,Bono,2013-03-14,1648677
1457,1344,135,595,TEDGlobal 2012,2012-07-12,Catarina Mota,2013-03-15,1058569
1458,2095,172,751,TED2013,2013-02-27,Danny Hillis,2013-03-18,1265177
1460,1596,902,735,TED2013,2013-02-28,Hyeonseo Lee,2013-03-20,9551344
1461,2687,156,880,TEDMED 2012,2012-04-12,Francis Collins,2013-03-21,796884
1462,523,208,752,TED2013,2013-03-01,Eric Whitacre,2013-03-22,1005088
1463,1270,91,523,TED2013,2013-02-25,Jessica Green,2013-03-25,955827
1464,709,328,331,TED2013,2013-02-28,Mark Shaw,2013-03-26,1539504
1465,879,246,440,TED2013,2013-02-27,Richard Turere,2013-03-27,2025005
1466,2873,80,829,TEDxCaltech,2013-01-18,Colin Camerer,2013-03-28,1342712
1468,1284,140,712,TED2013,2013-02-28,Kees Moeliker,2013-04-01,1306390
1469,445,307,260,TED2013,2013-02-27,Sanjay Dastoor,2013-04-02,1683410
1470,2690,728,1099,TED2013,2013-02-27,Lawrence Lessig,2013-04-03,1443340
1471,1293,208,502,TED2013,2013-02-25,Skylar Tibbits,2013-04-04,2449740
1472,3471,187,1072,TEDxSeattleU,2013-02-10,Ken Jennings,2013-04-05,1135004
1473,2762,102,910,TED2013,2013-02-28,Freeman Hrabowski,2013-04-08,911601
1474,1050,183,350,TED2013,2013-02-26,Keller Rinaudo,2013-04-09,1118006
1475,3547,347,1226,TEDxRiodelaPlata,2012-10-24,Dan Ariely,2013-04-10,5319077
1476,2975,129,959,TED@Intel,2013-03-27,Eric Dishman,2013-04-11,836699
1477,1662,210,754,TEDGlobal 2012,2012-06-19,Laura Snyder,2013-04-12,1203901
1478,2239,167,841,TED2013,2013-02-27,Rose George,2013-04-15,1624716
1479,2122,264,783,TEDxCaltech,2013-01-18,Thomas Insel,2013-04-16,1188149
1480,2877,225,1110,TED2013,2013-03-01,Joshua Prager,2013-04-17,1341106
1481,2903,282,934,TEDxCaltech,2013-01-18,Andres Lozano,2013-04-18,1303148
1482,381,219,628,TED2013,2013-02-27,BLACK,2013-04-19,7373875
1483,2211,388,828,TED2013,2013-02-28,John McWhorter,2013-04-22,2162439
1484,1854,200,734,TED2013,2013-02-26,Robert Gordon,2013-04-23,1091988
1485,1587,235,716,TED2013,2013-02-26,Erik Brynjolfsson,2013-04-23,1200139
1487,1461,159,540,TED@Intel,2013-04-08,Jennifer Healey,2013-04-25,814568
1488,994,323,344,TED2013,2013-02-25,David Pogue,2013-04-26,4843480
1489,529,194,208,TED2013,2013-02-26,Nilofer Merchant,2013-04-29,2735769
1490,2140,473,773,TED2013,2013-02-27,Taylor Wilson,2013-04-30,1546610
1491,1997,126,1013,TED2013,2013-02-26,SebastiÌ£o Salgado,2013-05-01,1593382
1492,837,146,357,TED2013,2013-02-26,Juan Enriquez,2013-05-02,1567528
1493,1086,632,468,TED Talks Education,2013-05-07,Rita Pierson,2013-05-03,7469445
1494,2342,148,945,TEDxMiamiUniversity,2012-09-14,Timothy Bartik,2013-05-06,407419
1495,773,440,370,TED2013,2013-02-26,ShaoLan,2013-05-07,3062980
1496,1504,405,624,TED Talks Education,2013-05-07,Bill Gates,2013-05-08,2206204
1497,877,149,389,TED Talks Education,2013-04-17,Ramsey Musallam,2013-05-08,2592925
1498,1199,120,483,TED Talks Education,2013-05-07,Pearl Arredondo,2013-05-08,1059278
1499,354,62,180,TED Talks Education,2013-05-07,Malcolm London,2013-05-08,1188177
1500,2696,321,1027,TED Talks Education,2013-05-07,Geoffrey Canada,2013-05-08,1786965
1501,862,659,372,TED Talks Education,2013-04-04,Angela Lee Duckworth,2013-05-09,12039978
1502,2699,634,1151,TED Talks Education,2013-04-23,Ken Robinson,2013-05-10,6657858
1503,2152,937,889,TED2013,2013-02-28,Meg Jay,2013-05-13,8958850
1504,1174,128,480,TED@Intel,2013-04-07,Maria Bezaitis,2013-05-14,1114173
1505,876,97,466,TED2013,2013-02-28,Liu Bolin,2013-05-15,1304597
1506,2469,145,795,TEDSalon NY2013,2013-04-24,Jay Silver,2013-05-16,1319453
1507,851,339,435,TED2013,2013-02-27,Sergey Brin,2013-05-17,2026001
1508,2552,475,1039,TED2013,2013-03-01,Peter Singer,2013-05-20,1533054
1509,1579,172,601,TED2013,2013-02-26,Phil Hansen,2013-05-21,2155416
1510,964,239,363,TED2013,2013-02-27,Judy MacDonald Johnston,2013-05-22,1467971
1511,2152,180,791,TED2013,2013-02-27,Alastair Parvin,2013-05-23,1422767
1513,3260,118,1122,TEDSalon NY2013,2013-05-16,Paola Antonelli,2013-05-28,934335
1514,3512,921,1060,TEDxFiDiWomen,2012-11-30,Jackson Katz,2013-05-29,1625776
1515,1876,146,622,TEDxDeExtinction,2013-03-15,Hendrik Poinar,2013-05-30,948509
1516,748,404,376,TED2013,2013-02-28,Lisa Bu,2013-05-31,3158067
1517,3781,489,1407,TEDMED 2013,2013-04-24,Andrew Solomon,2013-06-03,4032150
1518,1292,127,491,TED2013,2013-02-28,Alex Laskey,2013-06-04,1089949
1519,1442,149,766,TED2013,2013-02-28,Anas Aremeyaw Anas,2013-06-05,1421509
1520,2529,103,878,TED2013,2013-02-27,Denise Herzing,2013-06-06,1164684
1521,1583,110,655,TED2013,2013-02-27,Martin Villeneuve,2013-06-07,948840
1522,2515,354,855,TED2013,2013-02-28,Andrew McAfee,2013-06-10,2102608
1523,1856,309,968,TEDGlobal 2013,2013-06-10,Raffaello D'Andrea,2013-06-11,10281817
1524,2700,280,1206,TEDGlobal 2013,2013-06-11,George Papandreou,2013-06-12,741720
1525,1753,154,800,TEDGlobal 2013,2013-06-11,Daniel Suarez,2013-06-13,1908577
1526,2019,339,856,TEDGlobal 2013,2013-06-11,Manal al-Sharif,2013-06-14,1492163
1527,2186,161,1021,TEDGlobal 2013,2013-06-11,Didier Sornette,2013-06-17,1361404
1528,1439,114,573,TEDGlobal 2013,2013-06-11,Juliana Rotich,2013-06-18,630822
1529,1610,311,1283,TEDGlobal 2013,2013-06-13,Joseph Kim,2013-06-19,2140135
1530,2655,108,1059,TEDxSydney,2013-05-04,Paul Pholeros,2013-06-20,1330614
1531,379,139,206,TED2013,2013-02-28,Camille Seaman,2013-06-21,1608679
1532,1549,441,825,TEDGlobal 2013,2013-06-12,Lesley Hazleton,2013-06-24,1361374
1533,2426,1000,958,TEDMED 2013,2013-04-05,Peter Attia,2013-06-25,2459753
1534,2771,63,1259,TEDSalon NY2013,2013-05-16,Bob Mankoff,2013-06-26,1168185
1535,3222,109,1056,TEDxDeExtinction,2013-03-15,Michael Archer,2013-06-27,554360
1536,1789,223,596,TED2013,2013-02-26,Rodney Brooks,2013-06-28,1351691
1537,3032,1640,1237,TEDGlobal 2013,2013-06-12,Eric X. Li,2013-07-01,2449736
1538,3022,85,978,TEDxAustin,2013-02-09,Joel Selanikio,2013-07-02,687669
1539,674,206,307,TED2013,2013-02-27,Jinha Lee,2013-07-03,1772635
1541,2132,258,867,TEDGlobal 2013,2013-06-14,Charmian Gooch,2013-07-08,1570996
1542,2218,308,742,TED2013,2013-02-27,Michael Green,2013-07-09,1207550
1544,1570,269,649,TED2013,2013-02-27,Jack Andraka,2013-07-11,4538435
1545,1229,230,501,TED2012,2012-03-02,Al Vernacchio,2013-07-12,1836106
1546,1893,186,888,TEDGlobal 2013,2013-06-12,Bernie Krause,2013-07-15,1022050
1547,1584,123,654,TEDGlobal 2013,2013-06-13,Gavin Pretor-Pinney,2013-07-16,1223155
1548,2215,239,841,TEDGlobal 2013,2013-06-20,Pico Iyer,2013-07-17,3035515
1550,675,173,701,TEDxSydney,2013-05-04,Tom Thum,2013-07-19,8688241
1551,2548,630,899,TEDxCERN,2013-05-08,John Searle,2013-07-22,1332731
1552,1962,169,705,TED2013,2013-02-27,Kate Stone,2013-07-23,686914
1554,1976,263,651,TEDGlobal 2013,2013-06-22,Paul Kemp-Robertson,2013-07-25,1068469
1555,879,295,331,TED@New York,2012-07-12,Tania Luna,2013-07-26,1655352
1556,959,121,358,TEDGlobal 2013,2013-06-10,Bastian Schaefer,2013-07-29,1105500
1557,1744,162,644,TEDMED 2013,2013-04-16,Eli Beer,2013-07-30,1062701
1558,2370,78,1108,TED2011,2011-03-02,Julie Taymor,2013-07-31,959460
1559,1237,121,476,TEDxNijmegen,2013-04-18,Peter van Manen,2013-08-01,790591
1560,870,177,670,TED2013,2013-02-26,Beardyman,2013-08-02,2067955
1561,1599,390,575,TEDxColbyCollege,2013-02-23,Daniel H. Cohen,2013-08-05,1423637
1562,1325,180,543,TED2013,2013-02-27,Jinsop Lee,2013-08-06,1469884
1563,948,90,490,TED2013,2013-02-28,Saki Mafundikwa,2013-08-07,724180
1564,2403,671,857,TED2013,2013-02-28,Eleanor Longden,2013-08-08,4058274
1566,1958,289,878,TEDxDanubia,2013-03-22,Margaret Heffernan,2013-08-12,1537390
1567,1818,157,702,TEDxTokyo,2013-05-01,Shigeru Ban,2013-08-13,1573440
1568,3470,419,1306,TEDGlobal 2013,2013-06-13,Russell Foster,2013-08-14,6504999
1570,1098,186,616,TEDGlobal 2013,2013-06-22,May El-Khalil,2013-08-16,5182832
1571,2660,202,1037,TED2013,2013-02-27,Adam Spencer,2013-09-03,2014461
1572,1860,693,868,TEDGlobal 2013,2013-06-11,Kelly McGonigal,2013-09-04,14566463
1573,2085,554,924,TEDGlobal 2013,2013-06-22,Chrystia Freeland,2013-09-05,1909640
1574,1111,257,424,TEDGlobal 2013,2013-06-13,Alexa Meade,2013-09-06,2682427
1575,2179,166,910,TEDGlobal 2013,2013-07-08,George Monbiot,2013-09-09,887823
1576,2937,68,938,TEDSalon NY2013,2013-05-16,Jake Barton,2013-09-10,780039
1577,2013,90,944,TEDxSydney,2013-07-08,Ron McCallum,2013-09-11,682353
1578,2561,98,918,TEDGlobal 2013,2013-06-22,Sonia Shah,2013-09-12,1118305
1579,1634,285,527,TEDGlobal 2013,2013-06-12,Apollo Robbins,2013-09-13,15283242
1580,2676,133,1046,TED2013,2013-02-28,James Lyne,2013-09-16,1397126
1581,2124,253,957,TEDGlobal 2013,2013-06-12,Marla Spivak,2013-09-17,2436104
1583,1119,463,542,TEDGlobal 2013,2013-06-13,Andras Forgacs,2013-09-19,1151214
1584,2353,253,1085,TEDGlobal 2013,2013-06-21,Benjamin Barber,2013-09-20,719821
1585,2400,520,1056,TEDGlobal 2013,2013-06-11,Elizabeth Loftus,2013-09-23,3338820
1586,3563,193,1113,TED2013,2013-02-28,Stuart Firestein,2013-09-24,1836382
1587,1391,127,590,TEDxHousesOfParliament,2013-06-25,Onora O'Neill,2013-09-25,1469734
1588,2747,313,1120,TED2013,2013-03-01,James Flynn,2013-09-26,2991225
1589,1995,565,660,TEDxKids@Ambleside,2013-05-05,Kevin Breel,2013-09-27,2954036
1590,2514,441,940,TEDSalon NY2013,2013-09-19,Malcolm Gladwell,2013-09-30,3665885
1591,1750,169,834,TEDMED 2013,2013-04-17,Kelli Swazey,2013-10-01,1538661
1592,3102,404,1047,TEDSalon NY2013,2013-04-11,Amy Webb,2013-10-02,6298610
1593,1353,133,725,TEDGlobal 2013,2013-06-12,Fabian Oefner,2013-10-03,1789403
1594,1296,266,603,TED2013,2013-02-28,Jason Pontin,2013-10-04,1507409
1595,2093,218,988,TEDGlobal 2013,2013-06-14,Michael Porter,2013-10-07,1573620
1596,1845,395,877,TEDGlobal 2013,2013-06-14,Michael Sandel,2013-10-07,1684720
1597,2142,148,842,TEDCity2.0,2013-09-20,Janette Sadik-Khan,2013-10-08,925046
1598,1379,147,645,TEDGlobal 2013,2013-06-26,Trita Parsi,2013-10-09,740772
1599,2050,268,848,TEDMED 2013,2013-04-17,Gary Slutkin,2013-10-10,734171
1600,1832,64,715,TEDSalon NY2013,2013-07-15,Andrew Fitzgerald,2013-10-11,1000495
1601,2822,124,1016,TEDCity2.0,2013-09-20,Jeff Speck,2013-10-14,1041732
1602,1953,124,924,TEDMED 2013,2013-04-18,Amanda Bennett,2013-10-15,986726
1603,2501,195,1018,TEDCity2.0,2013-09-28,Iwan Baan,2013-10-16,1463086
1604,2246,134,900,TEDGlobal 2013,2013-06-14,Alessandro Acquisti,2013-10-17,1305155
1606,2298,143,798,TEDGlobal 2013,2013-06-14,Steve Howard,2013-10-21,1041748
1607,2105,207,693,TEDGlobal 2013,2013-06-13,Charles Robertson,2013-10-22,1204089
1608,1913,227,791,TEDSalon NY2013,2013-07-25,Parul Sehgal,2013-10-23,2158038
1609,1870,207,850,TEDxCERN,2013-05-03,Gian Giudice,2013-10-24,1644420
1610,1337,84,464,TEDGlobal 2013,2013-06-11,Xavier Vilalta,2013-10-25,999700
1611,2466,262,844,TEDGlobal 2013,2013-06-26,Mariana Mazzucato,2013-10-28,816687
1612,1957,130,821,TEDxUdeM,2013-10-03,Mohamed Hijri,2013-10-29,618471
1613,1988,194,721,TEDGlobal 2013,2013-06-14,Abha Dawesar,2013-10-30,1245695
1614,1249,172,531,TEDGlobal 2013,2013-06-12,Holly Morris,2013-10-31,1108528
1615,951,167,508,TED2013,2013-02-28,Dong Woo Jang,2013-11-01,2290464
1616,2730,286,1072,TEDSalon NY2013,2013-10-01,Rodrigo Canales,2013-11-04,2225283
1617,1239,148,472,TEDCity2.0,2013-09-20,Robin Nagle,2013-11-05,1628594
1618,1781,156,863,TEDGlobal 2013,2013-06-13,GrÌ©goire Courtine,2013-11-06,926295
1619,2686,515,1158,TEDxBrussels,2013-10-28,Mikko Hypponen,2013-11-07,1535238
1620,949,325,384,TEDGlobal 2013,2013-06-12,Arthur Benjamin,2013-11-08,4376218
1621,2540,833,983,TEDGlobal 2013,2013-06-13,Dambisa Moyo,2013-11-11,2060055
1622,1795,100,700,TEDCity2.0,2013-10-11,Chris Downey,2013-11-12,970048
1623,1293,209,541,TEDCity2.0,2013-09-20,Mohamed Ali,2013-11-13,1017789
1624,1899,126,776,TED@BCG Singapore,2013-10-10,Stefan Larsson,2013-11-14,848735
1625,1337,147,438,TEDGlobal 2013,2013-06-11,Jane McGonigal,2013-11-15,1154880
1626,2029,138,810,TEDGlobal 2013,2013-06-11,Lian Pin Koh,2013-11-18,599368
1627,2407,177,830,TEDGlobal 2013,2013-06-12,Greg Asner,2013-11-19,692579
1629,1435,291,553,TEDGlobal 2013,2013-06-11,Andreas Raptopoulos,2013-11-21,992489
1630,1622,258,569,TEDGlobal 2013,2013-06-10,Peter Doolittle,2013-11-22,2030203
1631,2608,182,1091,TED2013,2013-03-14,Jared Diamond,2013-11-25,923663
1632,2375,992,811,TEDGlobal 2013,2013-06-12,Suzana Herculano-Houzel,2013-11-26,2454860
1633,1801,582,870,TEDGlobal 2013,2013-06-25,David Steindl-Rast,2013-11-27,5893321
1634,1582,217,603,TEDGlobal 2013,2013-06-12,Toby Eccles,2013-12-02,921788
1635,1997,247,803,TEDxBoston,2013-06-25,Geraldine Hamilton,2013-12-03,1511694
1636,852,507,359,TED@NYC,2013-10-14,Sally Kohn,2013-12-04,1822907
1637,729,162,268,TED2013,2013-02-25,David Lang,2013-12-05,1225960
1638,1959,253,857,TEDCity2.0,2013-09-20,Enrique PeÌ±alosa,2013-12-06,871452
1639,2382,265,899,TEDWomen 2013,2013-12-05,Boyd Varty,2013-12-09,1585575
1640,1450,156,731,TEDCity2.0,2013-09-20,DiÌ©bÌ©do Francis KÌ©rÌ©,2013-12-10,900115
1641,1670,80,482,TEDYouth 2013,2013-11-16,Eddy Cartaya,2013-12-11,666996
1642,2444,594,933,TEDxBratislava,2013-07-18,Stephen Cave,2013-12-12,2255033
1643,1692,89,683,TED@BCG Singapore,2013-10-18,Rose George,2013-12-13,1430350
1644,1969,178,708,TEDCity2.0,2013-10-11,Toni Griffin,2013-12-16,826744
1645,1827,114,756,TED@BCG San Francisco,2013-10-30,Marco Annunziata,2013-12-17,1429564
1646,4918,767,1761,TEDxMet,2013-10-23,Andrew Solomon,2013-12-18,7265611
1647,1767,137,595,TEDWomen 2013,2013-12-05,Krista Donaldson,2013-12-19,954702
1648,2411,782,995,TEDxMarin,2013-10-02,Paul Piff,2013-12-20,3213217
1649,2155,372,935,TEDWomen 2013,2013-12-05,Diana Nyad,2013-12-23,4548115
1650,2279,99,915,TEDMED 2013,2013-04-08,Mick Cornett,2014-01-02,1514912
1651,1862,683,853,TEDWomen 2013,2013-12-04,Maysoon Zayid,2014-01-03,8879917
1652,1832,345,852,TEDxBeirut,2012-12-18,Suzanne Talhouk,2014-01-06,1233104
1653,2209,158,669,TED@State Street Boston,2013-11-06,Roger Stein,2014-01-07,904210
1654,1785,534,762,TEDGlobal 2013,2013-06-11,Sandra Aamodt,2014-01-08,4102503
1655,1604,77,620,TEDxCaFoscariU,2013-06-19,Frederic Kaplan,2014-01-09,1187105
1656,894,140,389,TED@BCG San Francisco,2013-10-30,Ryan Holladay,2014-01-10,1284510
1657,1207,132,838,TED@BCG Singapore,2013-10-10,Harish Manwani,2014-01-13,1531497
1658,2163,170,830,TEDGlobal 2013,2013-06-19,Mark Kendall,2014-01-14,1004872
1660,1936,65,791,TEDxMet,2013-10-16,Luke Syson,2014-01-16,1149641
1661,2849,136,1058,TEDxJaffa 2013,2013-10-15,Guy Hoffman,2014-01-17,2931366
1662,2142,194,970,TEDGlobal 2013,2013-06-13,Shereen El Feki,2014-01-21,1852444
1663,1888,124,882,TEDWomen 2013,2013-12-05,Paula Johnson,2014-01-22,1095582
1664,1675,141,721,TED@BCG San Francisco,2013-10-22,Yves Morieux,2014-01-23,3170206
1665,1109,121,483,TED@State Street Boston,2013-11-18,Joe Kowan,2014-01-24,2296874
1666,2412,178,919,TED2013,2013-06-14,Anant Agarwal,2014-01-27,1072727
1667,2317,161,761,TED@BCG San Francisco,2013-10-30,Anne Milgram,2014-01-28,877932
1668,906,106,322,TEDYouth 2013,2013-11-23,McKenna Pope,2014-01-29,917406
1669,2004,44,825,TEDxZurich 2013,2013-10-03,Nicolas Perony,2014-01-30,965291
1670,1042,116,436,TEDWomen 2013,2013-12-05,Maya Penn,2014-01-31,1458485
1671,1549,76,670,TEDWomen 2013,2013-12-05,Esta Soler,2014-02-03,1034678
1672,1598,36,584,TED@BCG San Francisco,2013-10-30,Dan Berkenstock,2014-02-04,836011
1673,1785,36,794,TEDGlobal 2013,2013-06-12,Teddy Cruz,2014-02-05,691538
1674,1626,316,708,TEDxBeaconStreet,2013-11-26,Alex Wissner-Gross,2014-02-06,1977165
1675,1488,51,536,TED Fellows Retreat 2013,2013-08-06,Aparna Rao,2014-02-07,1063414
1676,1757,177,641,TEDxHousesOfParliament,2013-06-20,David Puttnam,2014-02-10,871453
1677,3202,148,1087,TED2013,2013-02-28,Leyla Acaroglu,2014-02-11,1227480
1678,1594,50,739,TED@State Street Boston,2013-11-26,Chris McKnett,2014-02-12,970911
1679,1655,63,704,TEDWomen 2013,2013-12-05,Rupal Patel,2014-02-13,853612
1680,1174,208,642,TEDxParis 2012,2012-10-12,Yann Dall'Aglio,2014-02-14,3840850
1681,2650,52,892,TEDGlobal 2013,2013-06-27,Molly Stevens,2014-02-18,1185518
1682,1145,146,559,TED@BCG San Francisco,2013-10-30,Roselinde Torres,2014-02-19,3685420
1683,1861,290,842,TED2013,2013-02-28,Christopher Ryan,2014-02-20,1981978
1684,1560,158,562,TEDxBoulder,2013-09-13,Ash Beckham,2014-02-21,2628178
1685,2657,78,957,TEDGlobal 2013,2013-07-15,Siddharthan Chandran,2014-02-24,1022945
1686,1576,110,590,TEDCity2.0,2013-09-20,Catherine Bracy,2014-02-25,849933
1687,1561,164,864,TED@State Street Boston,2013-11-06,Michael Metcalfe,2014-02-26,756974
1688,1092,107,403,TEDYouth 2013,2013-11-19,Henry Lin,2014-02-27,1304017
1689,1413,92,589,TEDGlobal 2013,2013-06-07,Annette Heuser,2014-02-28,1210381
1690,1527,99,626,TED2013,2013-03-12,Mary Lou Jepsen,2014-03-03,931677
1691,2254,65,837,TED@BCG San Francisco,2013-11-11,Philip Evans,2014-03-04,1395038
1692,1305,86,498,TED Fellows Retreat 2013,2013-08-12,Christopher Soghoian,2014-03-05,822505
1693,775,64,296,TED Fellows Retreat 2013,2013-08-19,Gabe Barcia-Colombo,2014-03-06,795097
1694,1423,201,561,TEDGlobal 2012,2012-06-26,Manu Prakash,2014-03-07,1797519
1695,2626,222,943,TED2013,2013-02-27,Ajit Narayanan,2014-03-10,1256969
1696,2056,185,1031,TEDGlobal 2013,2013-06-11,Anne-Marie Slaughter,2014-03-12,1424893
1697,1202,140,474,TEDGlobal 2013,2013-07-17,Toby Shapshak,2014-03-13,1474261
1698,1504,79,587,TEDGlobal 2013,2013-06-12,Carin Bondar,2014-03-14,2379244
1700,2053,119,875,TED2013,2013-02-27,Daniel Reisel,2014-03-18,734861
1702,2862,172,1102,TED2014,2014-03-18,Chris Hadfield,2014-03-19,4790701
1703,2211,215,971,TED2014,2014-03-18,Charmian Gooch,2014-03-20,760225
1706,1748,182,996,TED2014,2014-03-17,Ziauddin Yousafzai,2014-03-24,2124521
1707,2926,82,1212,TED2014,2014-03-18,Bran Ferren,2014-03-25,1028312
1708,2013,173,794,TED2014,2014-03-20,Ed Yong,2014-03-26,1624605
1709,1234,82,559,TED2014,2014-03-12,Del Harvey,2014-03-27,885494
1710,2381,316,1140,TED2014,2014-03-12,Hugh Herr,2014-03-28,7520736
1711,1385,170,599,TED2014,2014-03-19,Geena Rocero,2014-03-31,3133189
1713,745,409,282,TED2014,2014-03-18,Allan Adams,2014-04-01,1736329
1715,1877,138,595,TEDxMidAtlantic 2013,2013-10-01,Jennifer Golbeck,2014-04-03,2012614
1716,1957,228,824,TED2014,2014-03-20,Lawrence Lessig,2014-04-04,1095806
1717,2666,78,1108,TED2014,2014-03-20,Amanda Burden,2014-04-07,1061964
1718,1111,206,414,TED@NYC,2013-10-08,Christopher Emdin,2014-04-08,2004811
1719,794,208,444,TED2014,2014-03-19,Louie Schwartzberg,2014-04-09,7015800
1720,580,46,283,TED2014,2014-03-17,David Sengeh,2014-04-10,742510
1722,828,200,301,TED2014,2014-03-19,David Brooks,2014-04-14,2306549
1723,2413,147,1091,TED2014,2014-03-21,Jennifer Senior,2014-04-15,1901605
1724,2208,134,1013,TEDxBeaconStreet,2013-11-27,Norman Spack,2014-04-16,1248568
1725,1293,182,398,TED2014,2014-03-19,Jeremy Kasdin,2014-04-17,1276015
1726,2367,44,961,TED2014,2014-03-18,Matthew Carter,2014-04-18,1112914
1727,1769,94,701,TED2014,2014-03-20,Sarah Lewis,2014-04-21,2293317
1728,2441,163,770,TED2014,2014-03-20,Michel Laberge,2014-04-22,1038727
1729,1913,150,752,TEDxPerth,2013-10-14,Hamish Jolly,2014-04-23,2572038
1730,1083,57,372,TED Fellows Retreat 2013,2013-08-20,James Patten,2014-04-24,1033475
1731,1445,183,438,TED2014,2014-03-19,Elizabeth Gilbert,2014-04-25,3643938
1732,2443,238,935,TED2014,2014-03-20,Wendy Chung,2014-04-28,2305547
1733,2590,125,893,TED2014,2014-03-20,David Epstein,2014-04-29,2824676
1734,1007,69,393,TED2014,2014-03-17,Andrew Bastawrous,2014-04-30,1051614
1735,1841,143,730,TED2014,2014-03-12,Gavin Schmidt,2014-05-01,1150409
1736,2922,84,1116,TED2014,2014-03-21,Sarah Jones,2014-05-02,1506064
1737,2287,350,854,TED2014,2014-03-20,Mellody Hobson,2014-05-05,2200326
1738,695,85,378,TED2014,2014-03-20,Marco Tempest,2014-05-06,1785193
1739,1022,95,404,TED2014,2014-03-20,Stanley McChrystal,2014-05-07,991694
1740,1711,117,569,TED2014,2014-03-20,Randall Munroe,2014-05-08,2558702
1741,2073,86,1010,TED2014,2014-03-17,Mark Ronson,2014-05-09,3061003
1742,2490,131,1128,TEDxUMKC,2013-09-09,William Black,2014-05-12,1509188
1743,2285,49,849,TED2014,2014-03-20,Deborah Gordon,2014-05-13,1378298
1744,1773,255,853,TED2014,2014-03-18,Kevin Briggs,2014-05-14,2500023
1745,2257,44,893,TEDxLeuvenSalon,2013-09-17,Tristram Wyatt,2014-05-15,1189824
